GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
29207,Male,Mela,05yrs,70855,22,24.2,14.9,37.6,67648,22,24.8,15.3,38.6,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Kidney,05yrs,142650,49,28,20.4,37.6,136675,47,27.3,19.7,37,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Kidney,05yrs,71795,25,28.7,18,43.4,69027,24,27.7,17.3,42.5,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Kidney,05yrs,70855,24,27.8,17.5,42.2,67648,23,27.3,16.9,41.9,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,NHL,05yrs,142650,44,22.2,16,30.3,136675,41,21.1,15,29.1,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,NHL,05yrs,71795,21,21.5,13,33.8,69027,19,19.2,11.3,31,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,NHL,05yrs,70855,23,23.5,14.8,36,67648,22,23.2,14.4,36,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Leuks,05yrs,142650,21,11.3,6.8,17.7,136675,20,11.2,6.6,17.8,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Leuks,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Leuks,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Female,Uterine,05yrs,71795,29,29.1,19,43.2,69027,28,28.9,18.6,43.2,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Both,Pancreas,05yrs,142650,22,10.7,6.6,16.6,136675,22,10.9,6.7,17,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Pancreas,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Pancreas,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Oral,05yrs,142650,42,19.9,14.2,27.4,136675,42,20.4,14.5,28.2,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Oral,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Oral,05yrs,70855,31,30.5,20.5,44.3,67648,31,31.4,21.1,45.6,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Thyroid,05yrs,142650,31,20.4,13.6,29.4,136675,30,20.2,13.3,29.3,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Thyroid,05yrs,71795,25,34.5,21.8,51.7,69027,24,33.8,21.1,51.1,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Thyroid,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Liver,05yrs,142650,17,8.6,4.9,14.2,136675,17,8.8,5,14.7,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Liver,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Liver,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Myeloma,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Myeloma,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Myeloma,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Brain,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Brain,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Brain,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Stomach,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Stomach,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Stomach,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Esoph,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Esoph,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Esoph,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Female,Ovary,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Female,Cervix,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Both,Larynx,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Larynx,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Larynx,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Male,Testis,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,HL,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,HL,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,HL,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,Meso,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,Meso,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,Meso,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,KS,05yrs,142650,,,,,136675,,,,,2124,,,,,2732,,,,,576,,,,,543,,,,,Stoddard County,County
29207,Female,KS,05yrs,71795,,,,,69027,,,,,925,,,,,1206,,,,,363,,,,,274,,,,,Stoddard County,County
29207,Male,KS,05yrs,70855,,,,,67648,,,,,1199,,,,,1526,,,,,213,,,,,269,,,,,Stoddard County,County
29207,Both,AllSite,10yrs,289051,2048,526.4,503.2,550.6,278146,2011,528.9,505.2,553.4,3962,17,510.2,287.9,829.5,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,AllSite,10yrs,146155,974,485.6,454.3,518.7,141016,962,490,458.2,523.7,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,AllSite,10yrs,142896,1074,584.2,548.7,621.5,137130,1049,585.4,549.3,623.3,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Lung,10yrs,289051,418,100.1,90.6,110.5,278146,415,101.6,91.9,112.1,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Lung,10yrs,146155,203,90.6,78.4,104.4,141016,200,91,78.6,105,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Lung,10yrs,142896,215,112.5,97.6,129.3,137130,215,115.3,100,132.5,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Female,Breast,10yrs,146155,220,110.7,95.9,127.3,141016,219,112.7,97.5,129.7,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Prostate,10yrs,142896,240,121.9,106.6,138.9,137130,228,118.5,103.2,135.5,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,CRC,10yrs,289051,215,56.4,49,64.8,278146,213,57.1,49.5,65.7,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,CRC,10yrs,146155,111,54.1,44.2,65.8,141016,111,55.2,45.1,67.2,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,CRC,10yrs,142896,104,60.8,49.3,74.2,137130,102,61.1,49.4,74.8,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Urinary,10yrs,289051,98,25.2,20.3,31,278146,97,25.6,20.6,31.5,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Urinary,10yrs,146155,19,9.4,5.6,15.2,141016,19,9.6,5.7,15.6,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Urinary,10yrs,142896,79,44,34.6,55.4,137130,78,44.8,35.1,56.5,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Mela,10yrs,289051,51,13.8,10.1,18.4,278146,51,14.1,10.4,18.9,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Mela,10yrs,146155,18,9.3,5.3,15.3,141016,18,9.6,5.5,15.8,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Mela,10yrs,142896,33,19.3,13.1,27.6,137130,33,19.8,13.4,28.3,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Kidney,10yrs,289051,105,28.5,23.1,34.9,278146,102,28.1,22.7,34.5,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Kidney,10yrs,146155,44,23.8,17,32.6,141016,43,23.6,16.7,32.4,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Kidney,10yrs,142896,61,34.1,25.8,44.3,137130,59,33.5,25.3,43.7,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,NHL,10yrs,289051,81,20.9,16.5,26.3,278146,77,20.4,16,25.7,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,NHL,10yrs,146155,42,20.6,14.7,28.3,141016,39,19.3,13.6,26.8,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,NHL,10yrs,142896,39,21.3,15,29.5,137130,38,21.5,15,29.9,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Leuks,10yrs,289051,46,12.3,8.9,16.6,278146,45,12.4,8.9,16.9,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Leuks,10yrs,146155,17,8.3,4.7,13.8,141016,17,8.5,4.8,14.2,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Leuks,10yrs,142896,29,16.8,11,24.5,137130,28,16.8,11,24.8,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Female,Uterine,10yrs,146155,53,25.8,19,34.5,141016,52,25.9,19,34.7,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Both,Pancreas,10yrs,289051,50,12.7,9.3,16.9,278146,50,12.9,9.5,17.3,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Pancreas,10yrs,146155,25,11.9,7.6,18.1,141016,25,12.2,7.8,18.5,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Pancreas,10yrs,142896,25,13.6,8.7,20.4,137130,25,13.9,8.9,20.9,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Oral,10yrs,289051,72,17.2,13.4,21.9,278146,72,17.6,13.7,22.5,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Oral,10yrs,146155,20,8.8,5.3,14,141016,20,8.9,5.4,14.3,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Oral,10yrs,142896,52,26.2,19.4,34.8,137130,52,26.9,19.9,35.8,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Thyroid,10yrs,289051,60,19.1,14.4,24.8,278146,59,19.2,14.4,25,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Thyroid,10yrs,146155,47,30.2,21.8,40.8,141016,46,30.2,21.7,40.9,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Thyroid,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Liver,10yrs,289051,33,8.5,5.8,12.2,278146,33,8.7,5.9,12.5,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Liver,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Liver,10yrs,142896,24,13.2,8.3,20,137130,24,13.5,8.5,20.5,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Myeloma,10yrs,289051,41,10.3,7.3,14.1,278146,39,9.9,7,13.7,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Myeloma,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Myeloma,10yrs,142896,27,15.2,9.9,22.5,137130,25,14.2,9.1,21.4,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Brain,10yrs,289051,23,6.4,4,9.8,278146,23,6.6,4.1,10.1,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Brain,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Brain,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Stomach,10yrs,289051,26,6.7,4.3,10,278146,24,6.3,4,9.7,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Stomach,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Stomach,10yrs,142896,16,9.3,5.2,15.5,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Esoph,10yrs,289051,,,,,278146,,,,,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Esoph,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Esoph,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Female,Ovary,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Female,Cervix,10yrs,146155,19,11.4,6.7,18.2,141016,19,11.7,6.9,18.7,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Both,Larynx,10yrs,289051,22,4.8,3,7.5,278146,22,4.9,3.1,7.6,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Larynx,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Larynx,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Male,Testis,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,HL,10yrs,289051,,,,,278146,,,,,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,HL,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,HL,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,Meso,10yrs,289051,,,,,278146,,,,,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,Meso,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,Meso,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29207,Both,KS,10yrs,289051,,,,,278146,,,,,3962,,,,,4933,,,,,971,,,,,1039,,,,,Stoddard County,County
29207,Female,KS,10yrs,146155,,,,,141016,,,,,1734,,,,,2268,,,,,615,,,,,522,,,,,Stoddard County,County
29207,Male,KS,10yrs,142896,,,,,137130,,,,,2228,,,,,2665,,,,,356,,,,,517,,,,,Stoddard County,County
29205,Both,AllSite,05yrs,30058,217,522,450.9,602.1,28736,215,525.3,453.1,606.6,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,AllSite,05yrs,14810,102,474.6,381.3,585.7,14146,100,471,377.2,583.2,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,AllSite,05yrs,15248,115,585,475.5,713.5,14590,115,596.5,484.6,728,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Lung,05yrs,30058,39,89.8,62.6,126.1,28736,39,91,63.4,127.9,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Lung,05yrs,14810,17,78.5,44.4,131.6,14146,17,79.6,44.9,134.1,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Lung,05yrs,15248,22,102.2,61.3,162.5,14590,22,103.6,62.2,165.1,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Female,Breast,05yrs,14810,32,171.2,112.3,250.6,14146,31,170.4,110.7,251.5,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Prostate,05yrs,15248,24,119.6,74.7,183.9,14590,24,122,76.1,187.9,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,CRC,05yrs,30058,22,59.4,36.3,92.4,28736,22,60.2,36.8,93.9,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,CRC,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,CRC,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Urinary,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Urinary,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Urinary,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Mela,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Mela,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Mela,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Kidney,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Kidney,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Kidney,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,NHL,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,NHL,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,NHL,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Leuks,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Leuks,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Leuks,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Female,Uterine,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Both,Pancreas,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Pancreas,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Pancreas,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Oral,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Oral,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Oral,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Thyroid,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Thyroid,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Thyroid,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Liver,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Liver,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Liver,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Myeloma,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Myeloma,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Myeloma,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Brain,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Brain,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Brain,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Stomach,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Stomach,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Stomach,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Esoph,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Esoph,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Esoph,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Female,Ovary,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Female,Cervix,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Both,Larynx,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Larynx,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Larynx,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Male,Testis,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,HL,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,HL,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,HL,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,Meso,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,Meso,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,Meso,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,KS,05yrs,30058,,,,,28736,,,,,529,,,,,626,,,,,78,,,,,89,,,,,Shelby County,County
29205,Female,KS,05yrs,14810,,,,,14146,,,,,255,,,,,308,,,,,55,,,,,46,,,,,Shelby County,County
29205,Male,KS,05yrs,15248,,,,,14590,,,,,274,,,,,318,,,,,23,,,,,43,,,,,Shelby County,County
29205,Both,AllSite,10yrs,60622,442,538.4,487.1,593.9,58349,437,541.5,489.5,597.9,884,,,,,1086,,,,,149,,,,,154,,,,,Shelby County,County
29205,Female,AllSite,10yrs,30051,229,540.7,469.2,620.8,28904,227,545.1,472.5,626.6,421,,,,,538,,,,,104,,,,,84,,,,,Shelby County,County
29205,Male,AllSite,10yrs,30571,213,541.3,467.1,624.7,29445,210,542.6,467.5,626.9,463,,,,,548,,,,,45,,,,,70,,,,,Shelby County,County
29205,Both,Lung,10yrs,60622,75,85.2,66.6,108.1,58349,75,86.4,67.4,109.6,884,,,,,1086,,,,,149,,,,,154,,,,,Shelby County,County
29205,Female,Lung,10yrs,30051,37,79.4,55.4,111.9,28904,37,80.6,56.2,113.7,421,,,,,538,,,,,104,,,,,84,,,,,Shelby County,County
29205,Male,Lung,10yrs,30571,38,94.7,65.2,133.6,29445,38,95.6,66,135.1,463,,,,,548,,,,,45,,,,,70,,,,,Shelby County,County
29205,Female,Breast,10yrs,30051,78,201.5,156,256.5,28904,77,203.3,157,259.4,421,,,,,538,,,,,104,,,,,84,,,,,Shelby County,County
29205,Male,Prostate,10yrs,30571,41,96.2,68.4,132.9,29445,39,92.8,65.4,129.5,463,,,,,548,,,,,45,,,,,70,,,,,Shelby County,County
29205,Both,CRC,10yrs,60622,44,58.6,42,79.9,58349,44,59.5,42.6,81.3,884,,,,,1086,,,,,149,,,,,154,,,,,Shelby County,County
29205,Female,CRC,10yrs,30051,27,61.7,40,92.3,28904,27,62.6,40.6,94,421,,,,,538,,,,,104,,,,,84,,,,,Shelby County,County
29205,Male,CRC,10yrs,30571,17,55.6,31.3,91.1,29445,17,56.4,31.8,92.5,463,,,,,548,,,,,45,,,,,70,,,,,Shelby County,County
